Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,0,7,18,4.6324,4.6683,0,-34.9192,15.583,0
0,1,6,19,4.6324,4.6682,0,-39.5874,20.2154,0
0,1,6,18,4.6324,4.6682,0,-39.5874,15.583,0
0,1,6,17,4.63235,4.6682,0,-39.5874,10.9506,0
0,1,7,17,4.63235,4.6683,0,-34.9192,10.9506,0
0,1,8,17,4.63235,4.6682,0,-30.2509,10.9506,0
0,1,8,18,4.6324,4.6682,0,-30.2509,15.583,0
0,1,8,19,4.6324,4.6682,0,-30.2509,20.2154,0
0,1,7,19,4.6324,4.6683,0,-34.9192,20.2154,0
0,0,8,18,4.6324,4.6682,0,-30.2509,15.583,0
0,1,7,19,4.6324,4.6683,0,-34.9192,20.2154,0
0,1,7,18,4.6324,4.6683,0,-34.9192,15.583,0
0,1,7,17,4.63235,4.6683,0,-34.9192,10.9506,0
0,1,8,17,4.63235,4.6682,0,-30.2509,10.9506,0
0,1,9,17,4.63235,4.6683,0,-25.5826,10.9506,0
0,1,9,18,4.6324,4.6683,0,-25.5826,15.583,0
0,1,9,19,4.6324,4.6683,0,-25.5826,20.2154,0
0,1,8,19,4.6324,4.6682,0,-30.2509,20.2154,0
0,0,9,18,4.6324,4.6683,0,-25.5826,15.583,0
0,1,8,19,4.6324,4.6682,0,-30.2509,20.2154,0
0,1,8,18,4.6324,4.6682,0,-30.2509,15.583,0
0,1,8,17,4.63235,4.6682,0,-30.2509,10.9506,0
0,1,9,17,4.63235,4.6683,0,-25.5826,10.9506,0
0,1,10,17,4.63235,4.6682,0,-20.9144,10.9506,0
0,1,10,18,4.6324,4.6682,0,-20.9144,15.583,0
0,1,10,19,4.6324,4.6682,0,-20.9144,20.2154,0
0,1,9,19,4.6324,4.6683,0,-25.5826,20.2154,0
0,0,10,18,4.6324,4.6682,0,-20.9144,15.583,0
0,1,9,19,4.6324,4.6683,0,-25.5826,20.2154,0
0,1,9,18,4.6324,4.6683,0,-25.5826,15.583,0
0,1,9,17,4.63235,4.6683,0,-25.5826,10.9506,0
0,1,10,17,4.63235,4.6682,0,-20.9144,10.9506,0
0,1,11,17,4.63235,4.6683,0,-16.2461,10.9506,0
0,1,11,18,4.6324,4.6683,0,-16.2461,15.583,0
0,1,11,19,4.6324,4.6683,0,-16.2461,20.2154,0
0,1,10,19,4.6324,4.6682,0,-20.9144,20.2154,0
0,0,11,18,4.6324,4.6683,0,-16.2461,15.583,0
0,1,10,19,4.6324,4.6682,0,-20.9144,20.2154,0
0,1,10,18,4.6324,4.6682,0,-20.9144,15.583,0
0,1,10,17,4.63235,4.6682,0,-20.9144,10.9506,0
0,1,11,17,4.63235,4.6683,0,-16.2461,10.9506,0
0,1,12,17,4.63235,4.66821,0,-11.5779,10.9506,0
0,1,12,18,4.6324,4.66821,0,-11.5779,15.583,0
0,1,12,19,4.6324,4.66821,0,-11.5779,20.2154,0
0,1,11,19,4.6324,4.6683,0,-16.2461,20.2154,0
0,0,12,18,4.6324,4.66821,0,-11.5779,15.583,0
0,1,11,19,4.6324,4.6683,0,-16.2461,20.2154,0
0,1,11,18,4.6324,4.6683,0,-16.2461,15.583,0
0,1,11,17,4.63235,4.6683,0,-16.2461,10.9506,0
0,1,12,17,4.63235,4.66821,0,-11.5779,10.9506,0
0,1,13,17,4.63235,4.66824,0,-6.90967,10.9506,0
0,1,13,18,4.6324,4.66824,0,-6.90967,15.583,0
0,1,13,19,4.6324,4.66824,0,-6.90967,20.2154,0
0,1,12,19,4.6324,4.66821,0,-11.5779,20.2154,0
0,0,13,18,4.6324,4.66824,0,-6.90967,15.583,0
0,1,12,19,4.6324,4.66821,0,-11.5779,20.2154,0
0,1,12,18,4.6324,4.66821,0,-11.5779,15.583,0
0,1,12,17,4.63235,4.66821,0,-11.5779,10.9506,0
0,1,13,17,4.63235,4.66824,0,-6.90967,10.9506,0
0,1,14,17,4.63235,4.66824,0,-2.24143,10.9506,0
0,1,14,18,4.6324,4.66824,0,-2.24143,15.583,0
0,1,14,19,4.6324,4.66824,0,-2.24143,20.2154,0
0,1,13,19,4.6324,4.66824,0,-6.90967,20.2154,0
0,0,14,18,4.6324,4.66824,0,-2.24143,15.583,0
0,1,13,19,4.6324,4.66824,0,-6.90967,20.2154,0
0,1,13,18,4.6324,4.66824,0,-6.90967,15.583,0
0,1,13,17,4.63235,4.66824,0,-6.90967,10.9506,0
0,1,14,17,4.63235,4.66824,0,-2.24143,10.9506,0
0,1,15,17,4.63235,4.66825,0,2.42682,10.9506,0
0,1,15,18,4.6324,4.66825,0,2.42682,15.583,0
0,1,15,19,4.6324,4.66825,0,2.42682,20.2154,0
0,1,14,19,4.6324,4.66824,0,-2.24143,20.2154,0
0,0,15,18,4.6324,4.66825,0,2.42682,15.583,0
0,1,14,19,4.6324,4.66824,0,-2.24143,20.2154,0
0,1,14,18,4.6324,4.66824,0,-2.24143,15.583,0
0,1,14,17,4.63235,4.66824,0,-2.24143,10.9506,0
0,1,15,17,4.63235,4.66825,0,2.42682,10.9506,0
0,1,16,17,4.63235,4.66824,0,7.09506,10.9506,0
0,1,16,18,4.6324,4.66824,0,7.09506,15.583,0
0,1,16,19,4.6324,4.66824,0,7.09506,20.2154,0
0,1,15,19,4.6324,4.66825,0,2.42682,20.2154,0
0,0,16,18,4.6324,4.66824,0,7.09506,15.583,0
0,1,15,19,4.6324,4.66825,0,2.42682,20.2154,0
0,1,15,18,4.6324,4.66825,0,2.42682,15.583,0
0,1,15,17,4.63235,4.66825,0,2.42682,10.9506,0
0,1,16,17,4.63235,4.66824,0,7.09506,10.9506,0
0,1,17,17,4.63235,4.66822,0,11.7633,10.9506,0
0,1,17,18,4.6324,4.66822,0,11.7633,15.583,0
0,1,17,19,4.6324,4.66822,0,11.7633,20.2154,0
0,1,16,19,4.6324,4.66824,0,7.09506,20.2154,0
0,0,17,18,4.6324,4.66822,0,11.7633,15.583,0
0,1,16,19,4.6324,4.66824,0,7.09506,20.2154,0
0,1,16,18,4.6324,4.66824,0,7.09506,15.583,0
0,1,16,17,4.63235,4.66824,0,7.09506,10.9506,0
0,1,17,17,4.63235,4.66822,0,11.7633,10.9506,0
0,1,18,17,4.63235,4.6683,0,16.4315,10.9506,0
0,1,18,18,4.6324,4.6683,0,16.4315,15.583,0
0,1,18,19,4.6324,4.6683,0,16.4315,20.2154,0
0,1,17,19,4.6324,4.66822,0,11.7633,20.2154,0
0,0,18,18,4.6324,4.6683,0,16.4315,15.583,0
0,1,17,19,4.6324,4.66822,0,11.7633,20.2154,0
0,1,17,18,4.6324,4.66822,0,11.7633,15.583,0
0,1,17,17,4.63235,4.66822,0,11.7633,10.9506,0
0,1,18,17,4.63235,4.6683,0,16.4315,10.9506,0
0,1,19,17,4.63235,4.6682,0,21.0998,10.9506,0
0,1,19,18,4.6324,4.6682,0,21.0998,15.583,0
0,1,19,19,4.6324,4.6682,0,21.0998,20.2154,0
0,1,18,19,4.6324,4.6683,0,16.4315,20.2154,0
0,0,19,18,4.6324,4.6682,0,21.0998,15.583,0
0,1,18,19,4.6324,4.6683,0,16.4315,20.2154,0
0,1,18,18,4.6324,4.6683,0,16.4315,15.583,0
0,1,18,17,4.63235,4.6683,0,16.4315,10.9506,0
0,1,19,17,4.63235,4.6682,0,21.0998,10.9506,0
0,1,20,17,4.63235,4.6683,0,25.7681,10.9506,0
0,1,20,18,4.6324,4.6683,0,25.7681,15.583,0
0,1,20,19,4.6324,4.6683,0,25.7681,20.2154,0
0,1,19,19,4.6324,4.6682,0,21.0998,20.2154,0
0,0,20,18,4.6324,4.6683,0,25.7681,15.583,0
0,1,19,19,4.6324,4.6682,0,21.0998,20.2154,0
0,1,19,18,4.6324,4.6682,0,21.0998,15.583,0
0,1,19,17,4.63235,4.6682,0,21.0998,10.9506,0
0,1,20,17,4.63235,4.6683,0,25.7681,10.9506,0
0,1,21,17,4.63235,4.6682,0,30.4363,10.9506,0
0,1,21,18,4.6324,4.6682,0,30.4363,15.583,0
0,1,21,19,4.6324,4.6682,0,30.4363,20.2154,0
0,1,20,19,4.6324,4.6683,0,25.7681,20.2154,0
0,0,21,18,4.6324,4.6682,0,30.4363,15.583,0
0,1,20,19,4.6324,4.6683,0,25.7681,20.2154,0
0,1,20,18,4.6324,4.6683,0,25.7681,15.583,0
0,1,20,17,4.63235,4.6683,0,25.7681,10.9506,0
0,1,21,17,4.63235,4.6682,0,30.4363,10.9506,0
0,1,22,17,4.63235,4.6682,0,35.1045,10.9506,0
0,1,22,18,4.6324,4.6682,0,35.1045,15.583,0
0,1,22,19,4.6324,4.6682,0,35.1045,20.2154,0
0,1,21,19,4.6324,4.6682,0,30.4363,20.2154,0
0,0,22,18,4.6324,4.6682,0,35.1045,15.583,0
0,1,21,19,4.6324,4.6682,0,30.4363,20.2154,0
0,1,21,18,4.6324,4.6682,0,30.4363,15.583,0
0,1,21,17,4.63235,4.6682,0,30.4363,10.9506,0
0,1,22,17,4.63235,4.6682,0,35.1045,10.9506,0
0,1,23,17,4.63235,4.6683,0,39.7728,10.9506,0
0,1,23,18,4.6324,4.6683,0,39.7728,15.583,0
0,1,23,19,4.6324,4.6683,0,39.7728,20.2154,0
0,1,22,19,4.6324,4.6682,0,35.1045,20.2154,0
0,0,23,18,4.6324,4.6683,0,39.7728,15.583,0
0,1,22,19,4.6324,4.6682,0,35.1045,20.2154,0
0,1,22,18,4.6324,4.6682,0,35.1045,15.583,0
0,1,22,17,4.63235,4.6682,0,35.1045,10.9506,0
0,1,23,17,4.63235,4.6683,0,39.7728,10.9506,0
0,1,24,17,4.63235,4.6682,0,44.441,10.9506,0
0,1,24,18,4.6324,4.6682,0,44.441,15.583,0
0,1,24,19,4.6324,4.6682,0,44.441,20.2154,0
0,1,23,19,4.6324,4.6683,0,39.7728,20.2154,0
0,0,24,18,4.6324,4.6682,0,44.441,15.583,0
0,1,23,19,4.6324,4.6683,0,39.7728,20.2154,0
0,1,23,18,4.6324,4.6683,0,39.7728,15.583,0
0,1,23,17,4.63235,4.6683,0,39.7728,10.9506,0
0,1,24,17,4.63235,4.6682,0,44.441,10.9506,0
0,1,25,17,4.63235,4.6683,0,49.1093,10.9506,0
0,1,25,18,4.6324,4.6683,0,49.1093,15.583,0
0,1,25,19,4.6324,4.6683,0,49.1093,20.2154,0
0,1,24,19,4.6324,4.6682,0,44.441,20.2154,0
0,0,25,18,4.6324,4.6683,0,49.1093,15.583,0
0,1,24,19,4.6324,4.6682,0,44.441,20.2154,0
0,1,24,18,4.6324,4.6682,0,44.441,15.583,0
0,1,24,17,4.63235,4.6682,0,44.441,10.9506,0
0,1,25,17,4.63235,4.6683,0,49.1093,10.9506,0
0,1,26,17,4.63235,4.6682,0,53.7775,10.9506,0
0,1,26,18,4.6324,4.6682,0,53.7775,15.583,0
0,1,26,19,4.6324,4.6682,0,53.7775,20.2154,0
0,1,25,19,4.6324,4.6683,0,49.1093,20.2154,0
0,0,26,18,4.6324,4.6682,0,53.7775,15.583,0
0,1,25,19,4.6324,4.6683,0,49.1093,20.2154,0
0,1,25,18,4.6324,4.6683,0,49.1093,15.583,0
0,1,25,17,4.63235,4.6683,0,49.1093,10.9506,0
0,1,26,17,4.63235,4.6682,0,53.7775,10.9506,0
0,1,27,17,4.63235,4.6683,0,58.4457,10.9506,0
0,1,27,18,4.6324,4.6683,0,58.4457,15.583,0
0,1,27,19,4.6324,4.6683,0,58.4457,20.2154,0
0,1,26,19,4.6324,4.6682,0,53.7775,20.2154,0
0,0,27,18,4.6324,4.6683,0,58.4457,15.583,0
0,1,26,19,4.6324,4.6682,0,53.7775,20.2154,0
0,1,26,18,4.6324,4.6682,0,53.7775,15.583,0
0,1,26,17,4.63235,4.6682,0,53.7775,10.9506,0
0,1,27,17,4.63235,4.6683,0,58.4457,10.9506,0
0,1,28,17,4.63235,4.6682,0,63.114,10.9506,0
0,1,28,18,4.6324,4.6682,0,63.114,15.583,0
0,1,28,19,4.6324,4.6682,0,63.114,20.2154,0
0,1,27,19,4.6324,4.6683,0,58.4457,20.2154,0
0,0,28,18,4.6324,4.6682,0,63.114,15.583,0
0,1,27,19,4.6324,4.6683,0,58.4457,20.2154,0
0,1,27,18,4.6324,4.6683,0,58.4457,15.583,0
0,1,27,17,4.63235,4.6683,0,58.4457,10.9506,0
0,1,28,17,4.63235,4.6682,0,63.114,10.9506,0
0,1,29,17,4.63235,4.66821,0,67.7822,10.9506,0
0,1,29,18,4.6324,4.66821,0,67.7822,15.583,0
0,1,29,19,4.6324,4.66821,0,67.7822,20.2154,0
0,1,28,19,4.6324,4.6682,0,63.114,20.2154,0
0,0,29,18,4.6324,4.66821,0,67.7822,15.583,0
0,1,28,19,4.6324,4.6682,0,63.114,20.2154,0
0,1,28,18,4.6324,4.6682,0,63.114,15.583,0
0,1,28,17,4.63235,4.6682,0,63.114,10.9506,0
0,1,29,17,4.63235,4.66821,0,67.7822,10.9506,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,19,4.6324,4.66821,0,67.7822,20.2154,0
0,0,0,19,4.6324,4.6683,0,-67.5968,20.2154,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,18,4.6324,4.6683,0,-67.5968,15.583,0
0,1,1,18,4.6324,4.6682,0,-62.9286,15.583,0
0,1,1,19,4.6324,4.6682,0,-62.9286,20.2154,0
0,1,1,20,4.6323,4.6682,0,-62.9286,24.8478,0
0,1,0,20,4.6323,4.6683,0,-67.5968,24.8478,0
0,0,1,19,4.6324,4.6682,0,-62.9286,20.2154,0
0,1,0,20,4.6323,4.6683,0,-67.5968,24.8478,0
0,1,0,19,4.6324,4.6683,0,-67.5968,20.2154,0
0,1,0,18,4.6324,4.6683,0,-67.5968,15.583,0
0,1,1,18,4.6324,4.6682,0,-62.9286,15.583,0
0,1,2,18,4.6324,4.6683,0,-58.2604,15.583,0
0,1,2,19,4.6324,4.6683,0,-58.2604,20.2154,0
0,1,2,20,4.6323,4.6683,0,-58.2604,24.8478,0
0,1,1,20,4.6323,4.6682,0,-62.9286,24.8478,0
0,0,2,19,4.6324,4.6683,0,-58.2604,20.2154,0
0,1,1,20,4.6323,4.6682,0,-62.9286,24.8478,0
0,1,1,19,4.6324,4.6682,0,-62.9286,20.2154,0
0,1,1,18,4.6324,4.6682,0,-62.9286,15.583,0
0,1,2,18,4.6324,4.6683,0,-58.2604,15.583,0
0,1,3,18,4.6324,4.6682,0,-53.5921,15.583,0
0,1,3,19,4.6324,4.6682,0,-53.5921,20.2154,0
0,1,3,20,4.6323,4.6682,0,-53.5921,24.8478,0
0,1,2,20,4.6323,4.6683,0,-58.2604,24.8478,0
0,0,3,19,4.6324,4.6682,0,-53.5921,20.2154,0
0,1,2,20,4.6323,4.6683,0,-58.2604,24.8478,0
0,1,2,19,4.6324,4.6683,0,-58.2604,20.2154,0
0,1,2,18,4.6324,4.6683,0,-58.2604,15.583,0
0,1,3,18,4.6324,4.6682,0,-53.5921,15.583,0
0,1,4,18,4.6324,4.6683,0,-48.9239,15.583,0
0,1,4,19,4.6324,4.6683,0,-48.9239,20.2154,0
0,1,4,20,4.6323,4.6683,0,-48.9239,24.8478,0
0,1,3,20,4.6323,4.6682,0,-53.5921,24.8478,0
0,0,4,19,4.6324,4.6683,0,-48.9239,20.2154,0
0,1,3,20,4.6323,4.6682,0,-53.5921,24.8478,0
0,1,3,19,4.6324,4.6682,0,-53.5921,20.2154,0
0,1,3,18,4.6324,4.6682,0,-53.5921,15.583,0
0,1,4,18,4.6324,4.6683,0,-48.9239,15.583,0
0,1,5,18,4.6324,4.6682,0,-44.2556,15.583,0
0,1,5,19,4.6324,4.6682,0,-44.2556,20.2154,0
0,1,5,20,4.6323,4.6682,0,-44.2556,24.8478,0
0,1,4,20,4.6323,4.6683,0,-48.9239,24.8478,0
0,0,5,19,4.6324,4.6682,0,-44.2556,20.2154,0
0,1,4,20,4.6323,4.6683,0,-48.9239,24.8478,0
0,1,4,19,4.6324,4.6683,0,-48.9239,20.2154,0
0,1,4,18,4.6324,4.6683,0,-48.9239,15.583,0
0,1,5,18,4.6324,4.6682,0,-44.2556,15.583,0
0,1,6,18,4.6324,4.6682,0,-39.5874,15.583,0
0,1,6,19,4.6324,4.6682,0,-39.5874,20.2154,0
0,1,6,20,4.6323,4.6682,0,-39.5874,24.8478,0
0,1,5,20,4.6323,4.6682,0,-44.2556,24.8478,0
0,0,6,19,4.6324,4.6682,0,-39.5874,20.2154,0
0,1,5,20,4.6323,4.6682,0,-44.2556,24.8478,0
0,1,5,19,4.6324,4.6682,0,-44.2556,20.2154,0
0,1,5,18,4.6324,4.6682,0,-44.2556,15.583,0
0,1,6,18,4.6324,4.6682,0,-39.5874,15.583,0
0,1,7,18,4.6324,4.6683,0,-34.9192,15.583,0
0,1,7,19,4.6324,4.6683,0,-34.9192,20.2154,0
0,1,7,20,4.6323,4.6683,0,-34.9192,24.8478,0
0,1,6,20,4.6323,4.6682,0,-39.5874,24.8478,0
0,0,7,19,4.6324,4.6683,0,-34.9192,20.2154,0
0,1,6,20,4.6323,4.6682,0,-39.5874,24.8478,0
0,1,6,19,4.6324,4.6682,0,-39.5874,20.2154,0
0,1,6,18,4.6324,4.6682,0,-39.5874,15.583,0
0,1,7,18,4.6324,4.6683,0,-34.9192,15.583,0
0,1,8,18,4.6324,4.6682,0,-30.2509,15.583,0
0,1,8,19,4.6324,4.6682,0,-30.2509,20.2154,0
0,1,8,20,4.6323,4.6682,0,-30.2509,24.8478,0
0,1,7,20,4.6323,4.6683,0,-34.9192,24.8478,0
0,0,8,19,4.6324,4.6682,0,-30.2509,20.2154,0
0,1,7,20,4.6323,4.6683,0,-34.9192,24.8478,0
0,1,7,19,4.6324,4.6683,0,-34.9192,20.2154,0
0,1,7,18,4.6324,4.6683,0,-34.9192,15.583,0
0,1,8,18,4.6324,4.6682,0,-30.2509,15.583,0
0,1,9,18,4.6324,4.6683,0,-25.5826,15.583,0
0,1,9,19,4.6324,4.6683,0,-25.5826,20.2154,0
0,1,9,20,4.6323,4.6683,0,-25.5826,24.8478,0
0,1,8,20,4.6323,4.6682,0,-30.2509,24.8478,0
0,0,9,19,4.6324,4.6683,0,-25.5826,20.2154,0
0,1,8,20,4.6323,4.6682,0,-30.2509,24.8478,0
0,1,8,19,4.6324,4.6682,0,-30.2509,20.2154,0
0,1,8,18,4.6324,4.6682,0,-30.2509,15.583,0
0,1,9,18,4.6324,4.6683,0,-25.5826,15.583,0
0,1,10,18,4.6324,4.6682,0,-20.9144,15.583,0
0,1,10,19,4.6324,4.6682,0,-20.9144,20.2154,0
0,1,10,20,4.6323,4.6682,0,-20.9144,24.8478,0
0,1,9,20,4.6323,4.6683,0,-25.5826,24.8478,0
0,0,10,19,4.6324,4.6682,0,-20.9144,20.2154,0
0,1,9,20,4.6323,4.6683,0,-25.5826,24.8478,0
0,1,9,19,4.6324,4.6683,0,-25.5826,20.2154,0
0,1,9,18,4.6324,4.6683,0,-25.5826,15.583,0
0,1,10,18,4.6324,4.6682,0,-20.9144,15.583,0
0,1,11,18,4.6324,4.6683,0,-16.2461,15.583,0
0,1,11,19,4.6324,4.6683,0,-16.2461,20.2154,0
0,1,11,20,4.6323,4.6683,0,-16.2461,24.8478,0
0,1,10,20,4.6323,4.6682,0,-20.9144,24.8478,0
0,0,11,19,4.6324,4.6683,0,-16.2461,20.2154,0
0,1,10,20,4.6323,4.6682,0,-20.9144,24.8478,0
0,1,10,19,4.6324,4.6682,0,-20.9144,20.2154,0
0,1,10,18,4.6324,4.6682,0,-20.9144,15.583,0
0,1,11,18,4.6324,4.6683,0,-16.2461,15.583,0
0,1,12,18,4.6324,4.66821,0,-11.5779,15.583,0
0,1,12,19,4.6324,4.66821,0,-11.5779,20.2154,0
0,1,12,20,4.6323,4.66821,0,-11.5779,24.8478,0
0,1,11,20,4.6323,4.6683,0,-16.2461,24.8478,0
0,0,12,19,4.6324,4.66821,0,-11.5779,20.2154,0
0,1,11,20,4.6323,4.6683,0,-16.2461,24.8478,0
0,1,11,19,4.6324,4.6683,0,-16.2461,20.2154,0
0,1,11,18,4.6324,4.6683,0,-16.2461,15.583,0
0,1,12,18,4.6324,4.66821,0,-11.5779,15.583,0
0,1,13,18,4.6324,4.66824,0,-6.90967,15.583,0
0,1,13,19,4.6324,4.66824,0,-6.90967,20.2154,0
0,1,13,20,4.6323,4.66824,0,-6.90967,24.8478,0
0,1,12,20,4.6323,4.66821,0,-11.5779,24.8478,0
0,0,13,19,4.6324,4.66824,0,-6.90967,20.2154,0
0,1,12,20,4.6323,4.66821,0,-11.5779,24.8478,0
0,1,12,19,4.6324,4.66821,0,-11.5779,20.2154,0
0,1,12,18,4.6324,4.66821,0,-11.5779,15.583,0
0,1,13,18,4.6324,4.66824,0,-6.90967,15.583,0
0,1,14,18,4.6324,4.66824,0,-2.24143,15.583,0
0,1,14,19,4.6324,4.66824,0,-2.24143,20.2154,0
0,1,14,20,4.6323,4.66824,0,-2.24143,24.8478,0
0,1,13,20,4.6323,4.66824,0,-6.90967,24.8478,0
0,0,14,19,4.6324,4.66824,0,-2.24143,20.2154,0
0,1,13,20,4.6323,4.66824,0,-6.90967,24.8478,0
0,1,13,19,4.6324,4.66824,0,-6.90967,20.2154,0
0,1,13,18,4.6324,4.66824,0,-6.90967,15.583,0
0,1,14,18,4.6324,4.66824,0,-2.24143,15.583,0
0,1,15,18,4.6324,4.66825,0,2.42682,15.583,0
0,1,15,19,4.6324,4.66825,0,2.42682,20.2154,0
0,1,15,20,4.6323,4.66825,0,2.42682,24.8478,0
0,1,14,20,4.6323,4.66824,0,-2.24143,24.8478,0
0,0,15,19,4.6324,4.66825,0,2.42682,20.2154,0
0,1,14,20,4.6323,4.66824,0,-2.24143,24.8478,0
0,1,14,19,4.6324,4.66824,0,-2.24143,20.2154,0
0,1,14,18,4.6324,4.66824,0,-2.24143,15.583,0
0,1,15,18,4.6324,4.66825,0,2.42682,15.583,0
0,1,16,18,4.6324,4.66824,0,7.09506,15.583,0
0,1,16,19,4.6324,4.66824,0,7.09506,20.2154,0
0,1,16,20,4.6323,4.66824,0,7.09506,24.8478,0
0,1,15,20,4.6323,4.66825,0,2.42682,24.8478,0
0,0,16,19,4.6324,4.66824,0,7.09506,20.2154,0
0,1,15,20,4.6323,4.66825,0,2.42682,24.8478,0
0,1,15,19,4.6324,4.66825,0,2.42682,20.2154,0
0,1,15,18,4.6324,4.66825,0,2.42682,15.583,0
0,1,16,18,4.6324,4.66824,0,7.09506,15.583,0
0,1,17,18,4.6324,4.66822,0,11.7633,15.583,0
0,1,17,19,4.6324,4.66822,0,11.7633,20.2154,0
0,1,17,20,4.6323,4.66822,0,11.7633,24.8478,0
0,1,16,20,4.6323,4.66824,0,7.09506,24.8478,0
0,0,17,19,4.6324,4.66822,0,11.7633,20.2154,0
0,1,16,20,4.6323,4.66824,0,7.09506,24.8478,0
0,1,16,19,4.6324,4.66824,0,7.09506,20.2154,0
0,1,16,18,4.6324,4.66824,0,7.09506,15.583,0
0,1,17,18,4.6324,4.66822,0,11.7633,15.583,0
0,1,18,18,4.6324,4.6683,0,16.4315,15.583,0
0,1,18,19,4.6324,4.6683,0,16.4315,20.2154,0
0,1,18,20,4.6323,4.6683,0,16.4315,24.8478,0
0,1,17,20,4.6323,4.66822,0,11.7633,24.8478,0
0,0,18,19,4.6324,4.6683,0,16.4315,20.2154,0
0,1,17,20,4.6323,4.66822,0,11.7633,24.8478,0
0,1,17,19,4.6324,4.66822,0,11.7633,20.2154,0
0,1,17,18,4.6324,4.66822,0,11.7633,15.583,0
0,1,18,18,4.6324,4.6683,0,16.4315,15.583,0
0,1,19,18,4.6324,4.6682,0,21.0998,15.583,0
0,1,19,19,4.6324,4.6682,0,21.0998,20.2154,0
0,1,19,20,4.6323,4.6682,0,21.0998,24.8478,0
0,1,18,20,4.6323,4.6683,0,16.4315,24.8478,0
0,0,19,19,4.6324,4.6682,0,21.0998,20.2154,0
0,1,18,20,4.6323,4.6683,0,16.4315,24.8478,0
0,1,18,19,4.6324,4.6683,0,16.4315,20.2154,0
0,1,18,18,4.6324,4.6683,0,16.4315,15.583,0
0,1,19,18,4.6324,4.6682,0,21.0998,15.583,0
0,1,20,18,4.6324,4.6683,0,25.7681,15.583,0
0,1,20,19,4.6324,4.6683,0,25.7681,20.2154,0
0,1,20,20,4.6323,4.6683,0,25.7681,24.8478,0
0,1,19,20,4.6323,4.6682,0,21.0998,24.8478,0
0,0,20,19,4.6324,4.6683,0,25.7681,20.2154,0
0,1,19,20,4.6323,4.6682,0,21.0998,24.8478,0
0,1,19,19,4.6324,4.6682,0,21.0998,20.2154,0
0,1,19,18,4.6324,4.6682,0,21.0998,15.583,0
0,1,20,18,4.6324,4.6683,0,25.7681,15.583,0
0,1,21,18,4.6324,4.6682,0,30.4363,15.583,0
0,1,21,19,4.6324,4.6682,0,30.4363,20.2154,0
0,1,21,20,4.6323,4.6682,0,30.4363,24.8478,0
0,1,20,20,4.6323,4.6683,0,25.7681,24.8478,0
0,0,21,19,4.6324,4.6682,0,30.4363,20.2154,0
0,1,20,20,4.6323,4.6683,0,25.7681,24.8478,0
0,1,20,19,4.6324,4.6683,0,25.7681,20.2154,0
0,1,20,18,4.6324,4.6683,0,25.7681,15.583,0
0,1,21,18,4.6324,4.6682,0,30.4363,15.583,0
0,1,22,18,4.6324,4.6682,0,35.1045,15.583,0
0,1,22,19,4.6324,4.6682,0,35.1045,20.2154,0
0,1,22,20,4.6323,4.6682,0,35.1045,24.8478,0
0,1,21,20,4.6323,4.6682,0,30.4363,24.8478,0
0,0,22,19,4.6324,4.6682,0,35.1045,20.2154,0
0,1,21,20,4.6323,4.6682,0,30.4363,24.8478,0
0,1,21,19,4.6324,4.6682,0,30.4363,20.2154,0
0,1,21,18,4.6324,4.6682,0,30.4363,15.583,0
0,1,22,18,4.6324,4.6682,0,35.1045,15.583,0
0,1,23,18,4.6324,4.6683,0,39.7728,15.583,0
0,1,23,19,4.6324,4.6683,0,39.7728,20.2154,0
0,1,23,20,4.6323,4.6683,0,39.7728,24.8478,0
0,1,22,20,4.6323,4.6682,0,35.1045,24.8478,0
0,0,23,19,4.6324,4.6683,0,39.7728,20.2154,0
0,1,22,20,4.6323,4.6682,0,35.1045,24.8478,0
0,1,22,19,4.6324,4.6682,0,35.1045,20.2154,0
0,1,22,18,4.6324,4.6682,0,35.1045,15.583,0
0,1,23,18,4.6324,4.6683,0,39.7728,15.583,0
0,1,24,18,4.6324,4.6682,0,44.441,15.583,0
0,1,24,19,4.6324,4.6682,0,44.441,20.2154,0
0,1,24,20,4.6323,4.6682,0,44.441,24.8478,0
0,1,23,20,4.6323,4.6683,0,39.7728,24.8478,0
0,0,24,19,4.6324,4.6682,0,44.441,20.2154,0
0,1,23,20,4.6323,4.6683,0,39.7728,24.8478,0
0,1,23,19,4.6324,4.6683,0,39.7728,20.2154,0
0,1,23,18,4.6324,4.6683,0,39.7728,15.583,0
0,1,24,18,4.6324,4.6682,0,44.441,15.583,0
0,1,25,18,4.6324,4.6683,0,49.1093,15.583,0
0,1,25,19,4.6324,4.6683,0,49.1093,20.2154,0
0,1,25,20,4.6323,4.6683,0,49.1093,24.8478,0
0,1,24,20,4.6323,4.6682,0,44.441,24.8478,0
0,0,25,19,4.6324,4.6683,0,49.1093,20.2154,0
0,1,24,20,4.6323,4.6682,0,44.441,24.8478,0
0,1,24,19,4.6324,4.6682,0,44.441,20.2154,0
0,1,24,18,4.6324,4.6682,0,44.441,15.583,0
0,1,25,18,4.6324,4.6683,0,49.1093,15.583,0
